#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
8
#I,J,P,Ux,Uy
3 30 1240.367557 -0.042047 -0.678376
3 31 1244.588446 -0.050090 -0.663197
3 32 1249.415526 -0.057934 -0.645401
3 33 1254.772669 -0.065551 -0.625058
3 34 1260.575390 -0.072908 -0.602248
3 35 1266.732178 -0.079978 -0.577061
3 36 1273.145935 -0.086732 -0.549597
3 37 1279.715513 -0.093144 -0.519964
3 38 1286.337306 -0.099188 -0.488279
3 39 1292.906884 -0.104841 -0.454666
3 40 1299.320642 -0.110080 -0.419260
3 41 1305.477429 -0.114885 -0.382198
3 42 1311.280151 -0.119236 -0.343629
3 43 1316.637294 -0.123117 -0.303703
3 44 1321.464373 -0.126512 -0.262578
3 45 1325.685263 -0.129407 -0.220418
3 46 1329.233397 -0.131792 -0.177387
3 47 1332.052819 -0.133657 -0.133657
3 48 1334.099066 -0.134994 -0.089399
3 49 1335.339866 -0.135798 -0.044788
3 50 1335.755652 -0.136067 -0.000000
3 51 1335.339866 -0.135798 0.044788
3 52 1334.099066 -0.134994 0.089399
3 53 1332.052819 -0.133657 0.133657
3 54 1329.233397 -0.131792 0.177387
3 55 1325.685263 -0.129407 0.220418
3 56 1321.464373 -0.126512 0.262578
3 57 1316.637294 -0.123117 0.303703
3 58 1311.280151 -0.119236 0.343629
3 59 1305.477429 -0.114885 0.382198
3 60 1299.320642 -0.110080 0.419260
3 61 1292.906884 -0.104841 0.454666
3 62 1286.337306 -0.099188 0.488279
3 63 1279.715513 -0.093144 0.519964
3 64 1273.145935 -0.086732 0.549597
3 65 1266.732178 -0.079978 0.577061
3 66 1260.575390 -0.072908 0.602248
3 67 1254.772669 -0.065551 0.625058
3 68 1249.415526 -0.057934 0.645401
3 69 1244.588446 -0.050090 0.663197
3 70 1240.367557 -0.042047 0.678376
3 71 1236.819422 -0.033838 0.690878
3 72 1234.000000 -0.025496 0.700653
3 73 1231.953753 -0.017054 0.707662
3 74 1230.712953 -0.008544 0.711879
3 75 1230.297167 -0.000000 0.713287
3 76 1230.712953 0.008544 0.711879
3 77 1231.953753 0.017054 0.707662
3 78 1234.000000 0.025496 0.700653
3 79 1236.819422 0.033838 0.690878
3 80 1240.367557 0.042047 0.678376
3 81 1244.588446 0.050090 0.663197
3 82 1249.415526 0.057934 0.645401
3 83 1254.772669 0.065551 0.625058
3 84 1260.575390 0.072908 0.602248
3 85 1266.732178 0.079978 0.577061
3 86 1273.145935 0.086732 0.549597
3 87 1279.715513 0.093144 0.519964
3 88 1286.337306 0.099188 0.488279
3 89 1292.906884 0.104841 0.454666
3 90 1299.320642 0.110080 0.419260
3 91 1305.477429 0.114885 0.382198
3 92 1311.280151 0.119236 0.343629
3 93 1316.637294 0.123117 0.303703
3 94 1321.464373 0.126512 0.262578
3 95 1325.685263 0.129407 0.220418
3 96 1329.233397 0.131792 0.177387
3 97 1332.052819 0.133657 0.133657
3 98 1334.099066 0.134994 0.089399
3 99 1335.339866 0.135798 0.044788
3 100 1335.755652 0.136067 0.000000
4 0 1332.936230 0.180586 -0.000000
4 1 1332.520444 0.180230 -0.044163
4 2 1331.279644 0.179162 -0.088151
4 3 1329.233397 0.177387 -0.131792
4 4 1326.413975 0.174912 -0.174912
4 5 1322.865841 0.171747 -0.217343
4 6 1318.644951 0.167905 -0.258915
4 7 1313.817871 0.163399 -0.299466
4 8 1308.460728 0.158249 -0.338835
4 9 1302.658007 0.152474 -0.376866
4 10 1296.501219 0.146097 -0.413410
4 11 1290.087462 0.139144 -0.448323
4 12 1283.517884 0.131641 -0.481466
4 13 1276.896091 0.123620 -0.512710
4 14 1270.326513 0.115110 -0.541929
